Directory,Org/Person Name,Org/Person DBA,Org/Person Sort Name,Org Number,Status,Organization/Person Type,Org/Person Main Category,Listing Type,Employer,Org ID,Listing ID,Listing Comments,Listing Internet Comments,Same As Listing Comments,Listing Category,Listing Address 1,Listing Address 2,Listing Address 3,Listing Zip/Postal Code,Listing City,Listing State/Province,Listing Country,Listing Phone 1,Listing Phone 1 Ext,Listing Fax,Listing Fax Ext,Listing Fax Long Distance,Listing Toll,Listing Toll Ext,Listing Url,Listing Email,Listing Facebook,Listing Twitter,Listing Linked In,Mailing Address 1,Mailing Address 2,Mailing Address 3,Mailing Zip/Postal,Mailing City,Mailing State/Province,Mailing Country,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Label 8,Label 9,Label 10,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Label 8,Label 9,Label 10,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Label 8,Label 9,Label 10,Org/Person NAICS,Sponsor,Total Employees,Total Part Time Employees,Total Full Time Employees,Joined Date,Began Business Date,Org/Person Group Insurance,Org/Person Effective Date,Org/Person Group Term Date,Org/Person Branch,Org/Person Type of Business,Org/Person Board Approval Date,Org/Person New Member Pkg. Mailed,Org/Person Appeared in Briefs,Org/Person Merchant Services,Org/Person Confirmation Date,Org/Person Main reason for joining,Org/Person Main reason for joining,Org/Person Conf. Date,Org/Person Home Insurance,Org/Person Home Effective Date,Org/Person Home Term Date,Org/Person Esso Account #,Org/Person Auto Insurance,Org/Person Auto Effective Date,Org/Person Auto Term Date,Org/Person Welcome Email Sent,Org/Person FIRM #/name,Org/Person Petro Account #,Org/Person Logo Use,Org/Person Reps,Person/Employee Chair Term,Organization Sector,Organization Business Type,Organization Member Type,Organization Dues Category,Organization Designated Reps,Organization Program(s),Person/Employee Status,Person/Employee Level,Person/Employee Designation,Main Contact Prefix,Main Contact First Name,Main Contact Initial,Main Contact Last Name,Main Contact Suffix,Main Contact Title,Main Contact Position,Main Contact Email,Main Contact Salutation,Main Contact Formal Salutation,Special Offer,Special Offer Expires,Special Offer Begin,Special Offer End,Main Listing Contact Prefix,Main Listing Contact First Name,Main Listing Contact Initial,Main Listing Contact Last Name,Main Listing Contact Suffix,Main Listing Contact Title,Main Listing Contact Position,Main Listing Contact Comments,Main Listing Contact Internet Comments,Main Listing Contact Same As Comments,Main Listing Contact Category,Main Listing Contact Address 1,Main Listing Contact Address 2,Main Listing Contact Address 3,Main Listing Contact Zip/Postal Code,Main Listing Contact City,Main Listing Contact State/Province,Main Listing Contact Country,Main Listing Contact Phone 1,Main Listing Contact Phone 1 Ext,Main Listing Contact Fax,Main Listing Contact Fax Ext,Main Listing Contact Fax Long Distance,Main Listing Contact Toll,Main Listing Contact Toll Ext,Main Listing Contact Url,Main Listing Contact Email,Main Listing Contact Facebook,Main Listing Contact Twitter,Main Listing Contact Linked In,Main Listing Contact Org ID,Main Listing Contact Listing ID,OrgCnt,CatCnt
Temporary Directory,HollisWealth,HollisWealth,HollisWealth,1200,Active,Member,Financial Planning Consultants,Org,,433,11260,,,Y,Mutual Funds,314-3200 Deziel Drive,Greenwood Centre,,N8W 5K8,Windsor,Ontario,Canada,(519) 974-6035,,(519) 974-8710,,N,,,,anne.safranyos@holliswealth.com,,,,314-3200 Deziel Drive,Greenwood Centre,,N8W 5K8,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,5,4/2/1986,1/1/1968,,,,,,,,Jan/Feb 2011,,,,,,,,,,,,,,,,,0,,Finance/Insurance,Corporation,General,B (6-15 employees),One,Office Supplies,,,,Mrs.,Anne Marie,,Safranyos,CFP,Financial Advisor / Dir Private Client Group,DESIGNATED VOTING REP.,anne.safranyos@holliswealth.com,Anne Marie,,,N,,,Mrs.,Anne Marie,,Safranyos,CFP,Financial Advisor / Dir Private Client Group,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,334,
Temporary Directory,Home Essence,Home Essence,Home Essence,3853,Active Branch,Member,Home Accessories,Org,,4231,12541,,,Y,Home Accessories,2744 Jefferson Blvd.,,,N8T 3C7,Windsor,Ontario,Canada,(519) 945-3995,,(519) 945-6058,,N,,,http://www.renovationcanada.com,fhi@wincom.net,,,,2744 Jefferson Blvd.,,,N8T 3C7,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5/27/2003,7/1/1979,,,,Dues paid by Family Home Improvements,,,,,,,,,,,,,,,,,,,,,0,,Retail - Trade,,General,Branch,One,,,,,Mrs.,Mary,,Godwin,,Secretary Treasurer,DESIGNATED VOTING REP.,fhi@wincom.net,Mary,,,N,,,Mrs.,Mary,,Godwin,,Secretary Treasurer,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,335,
Temporary Directory,Homestyle Delicatessen Ltd,Homestyle Bakery & Delicatessen,Homestyle Bakery & Delicatessen,5116,Active Branch,Member,Bakeries,Org,,6047,13678,,,Y,Bakeries,1695 Manning Road,,,N8N 2L9,Tecumseh,Ontario,Canada,(519) 979-0010,,(519) 979-0085,,N,,,,,,,,1695 Manning Road,,,N8N 2L9,Tecumseh,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,5/2/2008,5/22/1984,,,,Split dues with 5115,Corporation,,,,,,,,,,,,,,,,,,,,0,,Retail - Trade,Corporation,General,Branch,One,,,,,Mrs,Franca,,Piazza,,,DESIGNATED VOTING REP.,,,,,N,,,Mrs,Franca,,Piazza,,,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,336,
Temporary Directory,Honey-Bee Ham Co Inc,Honey-Bee Ham Co,Honey-Bee Ham Co,5041,Active,Member,Specialty Foods,Org,,5927,13602,,,Y,Delicatessen,2885 Lauzon Parkway,,,N8T 3H5,Windsor,Ontario,Canada,(519) 945-4267,,(519) 945-9205,,N,(877) 868-6660,,http://www.honeybeehamco.com,info@honeybeehamco.com,,,,2885 Lauzon Parkway,,,N8T 3H5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,1/8/2008,3/1/1983,,,,,Corporation,,,,21907626,,,,,,,,,,,,,,,,0,,Hospitality,Corporation,General,A (1-5 employees),One,TD Merchant Services,,,,Mr.,Kevin,,Brode,,President,DESIGNATED VOTING REP.,kbrode@honeybeehamco.com,,,,N,,,Mr.,Kevin,,Brode,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,337,
Temporary Directory,Honeywell,Honeywell Building Solutions,Honeywell Building Solutions,5702,Active,Member,Heating & Cooling Contractors,Org,,24639,17896,,,Y,Heating & Cooling Contractors,3096 Devon Drive,,,N8X 4L2,Windsor,Ontario,Canada,(519) 250-2879,,(519) 290-2004,,N,,,http://www.honeywell.com,al.kruc@honeywell.com,,,,3096 Devon Drive,,,N8X 4L2,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,10/5/2012,1/1/2001,,,,,,October 22 2012,,Jan/Feb 2013,,,"Advocacy, Marketing/Advertising, Networking",,,,,,,,,,October 23 2012,,,,0,,Service sector,Corporation,General,B (6-15 employees),One,,,,,Mr.,Michael,,Naccarato,,"Field Service Supervisor, Windsor & Essex County",DESIGNATED VOTING REP.,michael.naccarato@rbc.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,
Temporary Directory,2260554 Ontario Inc,Hook,Hook,5650,Active,Member,Marketing & Advertising Services,Org,,23045,17727,,,Y,Marketing & Advertising Services,1880 Assumption Street East,Suite 300,,N8Y 1C4,Windsor,Ontario,Canada,(519) 915-7603,,,,N,,,http://www.hookcreative.ca,hi@hookcreative.ca,,,,1880 Assumption Street East,Suite 300,,N8Y 1C4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,11/3/2011,1/7/2009,93846 - David Seeley,,,,,November 28 2011,,January/February 2012,,,"Discounts, Networking",,,,,,,,,,November 30 2011,,,,0,,Service sector,Corporation,General,A (1-5 employees),One,Group Benefits - Seeley,,,,Mr.,Jeff,,Robillard,,President,DESIGNATED VOTING REP.,jeff@hookcreative.ca,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,
Temporary Directory,Horseshoe Battery & Electric Service Ltd.,Horseshoe Battery & Electric Service Ltd.,Horseshoe Battery & Electric Service Ltd.,5009,Active,Member,Automobile Repairs & Service,Org,,5871,13572,,,Y,Automotive Parts Supply,795 Tecumseh Road East,,,N8X 2S1,Windsor,Ontario,Canada,(519) 254-2661,,(519) 254-4217,,N,,,,,,,,795 Tecumseh Road East,,,N8X 2S1,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,10/30/2007,1/1/1917,70561 - David Seeley,Dec-07,,,Corporation,Nov 26/07,Dec 18/07,8-Jan,,,,,,,,,,,,,,,,,0,,Retail - Trade,Corporation,General,A (1-5 employees),One,Group Benefits - Seeley,,,,Mr.,Mark,,Kalbol,,Owner,DESIGNATED VOTING REP.,,,,, ,,,Mr.,Mark,,Kalbol,,Owner,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,340,
Temporary Directory,The Hospice of Windsor and Essex County Inc.,The Hospice of Windsor and Essex County Inc.,Hospice of Windsor and Essex County Inc.,2703,Active,Member,Associations & Organizations,Org,,2806,14211,,,N,,6038 Empress Street,,,N8T 1B5,Windsor,Ontario,Canada,(519) 974-7100,,(519) 974-7111,,N,,,http://www.thehospice.ca,lsabatini@thehospice.ca,,,,6038 Empress Street,,,N8T 1B5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,17,34,11/16/1998,9/1/1979,,,,,,,N,N,N,N,,,,,,,,,,,,,,May-09,0,,Service sector,Corporation,Organization,Non Profit/Charity,One,,,,,Ms.,Carol,,Derbyshire,,Executive Director,DESIGNATED VOTING REP.,lsabatini@thehospice.ca,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,
Temporary Directory,Hotel-Dieu Grace Healthcare,Hotel-Dieu Grace Healthcare,Hotel-Dieu Grace Healthcare,13214,Active,Member,Health Care,Org,,27761,18275,,,Y,,1453 Prince Road,,,N9C 3Z4,Windsor,Ontario,Canada,(519) 257-5111,,,,N,,,http://www.hdgh.org,marie.campagna@hdgh.org,,,,1453 Prince Road,,,N9C 3Z4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5/28/2014,,,,,,,June 20 2014,Sept 25 2014,Sept/Oct 2014 Issue,,,"Marketing/Advertising, Networking",,,,,,,,,,,,,,0,,Healthcare,Other,Organization,Non Profit/Charity,One,,,,,,Marie,,Campagna,,EVP Operations/CFO,DESIGNATED VOTING REP.,marie.campagna@hdgh.org,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,
Temporary Directory,Hotham Building Materials Inc.,Hotham Building Materials Inc.,Hotham Building Materials Inc.,4431,Active,Member,Building Materials & Supplies,Org,,4949,13103,,,Y,Building Materials & Supplies,680 North Service Rd.,,,N8X 3J3,Windsor,Ontario,Canada,(519) 945-0001,,(519) 945-0701,,N,(866) 593-0001,,http://www.hothambuildingmaterials.com,hothambuilding@bellnet.ca,,,,680 North Service Rd.,,,N8X 3J3,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,9/12/2005,8/1/2004,,,,,Corporation,Sep-05,30-Sep-05,,,,,,,,,,,,,,,,,,0,,Retail - Trade,Corporation,General,A (1-5 employees),One,,,,,Mr.,Charlie,,Hotham,,President,DESIGNATED VOTING REP.,charlie@hothambuildingmaterials.com,Charlie,,,N,,,Mr.,Charlie,,Hotham,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,343,
Temporary Directory,Howard Avenue Walk-In Clinic Inc.,Howard Avenue Walk-In Clinic Inc.,Howard Avenue Walk-In Clinic Inc.,3798,Active,Member,Clinics - Medical,Org,,4142,12505,,,Y,Clinics - Medical,2462 Howard Ave.,Suite 109,,N8X 3V6,Windsor,Ontario,Canada,(519) 258-5696,,(519) 258-3446,,Y,,,,lscott@cogeco.ca,,,,2462 Howard Ave.,Suite 113,,N8X 3V6,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,4,3/15/2003,1/1/1996,51474 and 52281 - David Seeley,May 2003 / June 2003,,,,,,,,,,,,,,,,,,,,,,,0,,Other,Corporation,General,B (6-15 employees),One,Group Benefits - Seeley,,,,Mrs.,Laura,,Scott,,Manager,DESIGNATED VOTING REP.,lscott@cogeco.ca,Laura,,,N,,,Mrs.,Laura,,Scott,,Manager,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,344,
Temporary Directory,Howie & Partners LLP Chartered Accountants,Howie & Partners LLP Chartered Accountants,Howie & Partners LLP Chartered Accountants,330,Active,Member,Chartered Accountants,Org,,131,11048,,,Y,Chartered Accountants,3063 Walker Road,,,N8W 3R4,Windsor,Ontario,Canada,(519) 250-8663,,(519) 250-1929,,N,,,http://www.howieca.com,info@howieandpartners.com,,,,3063 Walker Road,,,N8W 3R4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,17,1/1/2001,1/1/1981,,,,,Partnership,,,,,,,,,,,,,,,,,,,,0,,Professional,Partnership,General,C (16-50 employees),2,,,,,Mr.,Sarkis,,Isaac,CA,Tax Partner,DESIGNATED VOTING REP.,sisaac@howieandpartners.com,Sarkis,,,N,,,Mr.,Sarkis,,Isaac,CA,Tax Partner,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,345,
Temporary Directory,Human Resources Professional Associate of Toronto,HRPA of Toronto,HRPA of Toronto,5604,Active,Member,Human Resources Association,Org,,22668,17637,,,Y,,150 Bloor St West,Suite 200,,M5S 2X9,Toronto,Ontario,Canada,(416) 923-2324,,,,N,(800) 387-1311,,http://www.hrpa.ca,ccalderon@hrpa.ca,,,,150 Bloor St West,Suite 200,,M5S 2X9,Toronto,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7/12/2011,,,,,,,August 10 2011,September 20 2011,,,,Marketing/Advertising,,,,,,,,,,August 10 2011,,,,0,,Professional,Corporation,Associate,Non Profit/Charity,One,,,,,Ms.,Carla,,Calderon,,Territory Marketing Specialist,ASSOCIATE REP (non-voting),ccalderon@hrpa.ca,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,
Temporary Directory,HSBC Bank Canada,HSBC Bank Canada,HSBC Bank Canada,122,Active,Member,Banks,Org,,163,11045,,,Y,Banks,3205 Howard Avenue,,,N8X 3Y9,Windsor,Ontario,Canada,(519) 256-5591,,(519) 256-1772,,N,(800) 310-4722,,http://www.hsbc.ca,branch262@hsbc.ca,,,,3205 Howard Avenue,,,N8X 3Y9,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,,1/1/1991,,,,,,,,,,,,,,,,,,,,,,,,,0,,Finance/Insurance,Corporation,General,B (6-15 employees),,,,,,Mr.,Gil,,Langlois,,Market Manager,DESIGNATED VOTING REP.,gil_m_langlois@hsbc.ca,,,,N,,,Mr.,Gil,,Langlois,,Market Manager,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,347,
Temporary Directory,Hub International Ontario Limited,Hub International Ontario Limited,Hub International Ontario Limited,3532,Active,Member,Insurance Brokers,Org,,3851,12222,,,Y,Insurance Brokers,3063 Walker Road,,,N8W 3R4,Windsor,Ontario,Canada,(519) 966-2600,,(519) 966-6177,,N,(800) 563-9441,,http://www.hubinternational.com,suzette.smit@hubinternational.com,,,,3063 Walker Road,,,N8W 3R4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,2/25/2010,1/1/1963,,,,,Corporation,Mar 22/10,Apr 20/10,,,,,,,,,,,,,,Mar 29/10,,,,0,,Service sector,Corporation,General,D (51-100 employees),3,,,,,Ms.,Suzette,,Smit,,Operations Manager,DESIGNATED VOTING REP.,suzette.smit@hubinternational.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,
Temporary Directory,Hulka Porter Immigration & Family Law Firm,Hulka Porter Immigration & Family Law Firm,Hulka Porter Immigration & Family Law Firm,3294,Active,Member,Lawyers,Org,,3571,11936,,,Y,Lawyers,"110 Tecumseh Road East, Suite 200",,,N8X 2P8,Windsor,Ontario,Canada,(519) 254-5952,,(519) 254-3957,,N,,,http://www.hulkaporter.com,enquire@hulkaporter.com,,,,"110 Tecumseh Road East, Suite 200",,,N8X 2P8,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,3/2/2001,11/1/2003,,,,,,,,,20799577,,,,,,,,,,,,,,,,0,,Professional,Corporation,General,A (1-5 employees),One,,,,,Mr.,J. Andrew,,Porter,,Lawyer/Attorney,DESIGNATED VOTING REP.,dporter@hulkaporter.com,Andrew,,,N,,,Mr.,J. Andrew,,Porter,,Lawyer/Attorney,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,349,
Temporary Directory,Human Kinetics Publishers,Human Kinetics Publishers,Human Kinetics Publishers,3015,Active,Member,Publishers,Org,,3163,11703,,,Y,Publishers,"475 Devonshire Road, Unit 100",,,N8Y 2L5,Windsor,Ontario,Canada,(519) 971-9500,,(519) 971-9797,,N,(800) 465-7301,,http://www.humankinetics.com,info@hkcanada.com,http://www.facebook.com/HumanKinetics,,,"475 Devonshire Road, Unit 100",,,N8Y 2L5,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,8,2/9/2000,2/1/1990,,,,,,,N,N,22078238 / 22079731,N,,,,,,,,,,,,,,,0,,Retail - Trade,Corporation,General,B (6-15 employees),One,TD Merchant Services,,,,Mr.,Jake,,Rondot,,Managing Director,DESIGNATED VOTING REP.,jaker@hkcanada.com,,,,N,,,Mr.,Jake,,Rondot,,Managing Director,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,350,
Temporary Directory,Hummazing Famous Flavoured Hummus Inc.,Hummazing,Hummazing,5699,Active,Member,Restaurants,Org,,24542,17887,,,Y,Restaurants,Devonshire Mall,3100 Howard Ave.,,N8X 3Y8,Windsor,Ontario,Canada,(519) 965-5549,,,,N,,,http://www.hummazing.com,info@hummazing.com,http://www.facebook.com/Hummazing,http://twitter.com/hummazing,,Devonshire Mall,3100 Howard Ave.,,N8X 3Y8,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,1,9/15/2012,1/1/2012,,,,,,September 24 2012,September 26 2012,November/December 2012,,,"Marketing/Advertising, Networking",,,,,,,,,,September 25 2012,,,,0,,Service sector,Corporation,General,A (1-5 employees),One,,,,,Mr.,Fadi,,Dandachi,,Partner,DESIGNATED VOTING REP.,fadi@hummazing.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,
Temporary Directory,1419403 Ontario Inc. o/a Hurricanes,Hurricanes,Hurricanes,3975,Returning Member - Active,Member,Restaurants,Org,,4446,12664,,,Y,Restaurants,3217 Sandwich St.,,,N9C 1A9,Windsor,Ontario,Canada,(519) 255-1833,,(519) 255-1650,,N,,,http://www.windsorsbestwings.com,pdivine@gmail.com,,,,3217 Sandwich St.,,,N9C 1A9,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,3,9/20/2013,1/1/1985,53767 - David Seeley,Dec-03,,,Corporation,Sept 23 2013,,November/December 2013,20831701,,Returning Group Insurance Member,,,,,,,,,,Sept 24 2013,,,,0,,Hospitality,Corporation,General,B (6-15 employees),One,"Group Benefits - Seeley, TD Merchant Services",,,,Mr.,Peter,,DiVincenzo,,Co-Owner,DESIGNATED VOTING REP.,pdivine@gmail.com,Peter,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,
Temporary Directory,HWard Communications Inc.,HWard Communications Inc.,HWard Communications Inc.,13599,Active,Member,Public Relations Consultants,Org,,28949,18301,,,Y,Communications & Public Relations,"2090 Wyandotte St. E., Suite 201",,,N8Y 5B2,Windsor,Ontario,Canada,(519) 564-9476,,(519) 997-2901,,N,,,http://www.hwardcommunications.com,holly@hwardcommunications.com,,,http://ca.linkedin.com/pub/holly-ward/59/168/a55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,8/1/2014,7/1/2014,,,,,,Aug 13 2014,Sept 25 2014,,,,"Discounts, Directory, Events/Committees","Marketing/Advertising, Networking, News/Info",,,,,,,,,,,,,0,,Communication,Corporation,General,A (1-5 employees),One,,,,,Ms.,Holly,,Ward,,President,DESIGNATED VOTING REP.,holly@hwardcommunications.com,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,
Temporary Directory,Hyatt Lassaline Chartered Accountants LLP,Hyatt Lassaline Chartered Accountants LLP,Hyatt Lassaline Chartered Accountants LLP,191,Active,Member,Chartered Accountants,Org,,74,11055,,,Y,Chartered Accountants,"2510 Ouellette Avenue, Ste. 203",,,N8X 1L4,Windsor,Ontario,Canada,(519) 966-4626,,(519) 966-9206,,N,,,http://www.hyattlassaline.com,info@hyattlassaline.com,,,,"2510 Ouellette Avenue, Ste. 203",,,N8X 1L4,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,13,1/1/1958,1/1/1946,,,,,,,,,20775395,,,,,,,,,,,,,,,,0,,Professional,Partnership,General,B (6-15 employees),One,,,,,Mr.,Don,,Lassaline,C.A.,Managing Partner,DESIGNATED VOTING REP.,dlassaline@hyattlassaline.com,Don,,,N,,,Mr.,Don,,Lassaline,C.A.,Managing Partner,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,354,
Temporary Directory,I.X.L. Cleaners (1969) Ltd.,I.X.L. Cleaners (1969) Ltd.,I X L Cleaners (1969) Ltd.,334,Active,Member,Dry Cleaners,Org,,132,11056,,,Y,Dry Cleaners,1409 Tecumseh Road East,,,N8W 1C2,Windsor,Ontario,Canada,(519) 256-3426,,(519) 256-3427,,N,,,,,,,,1409 Tecumseh Road East,,,N8W 1C2,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,1/1/1975,1/1/1975,,,,,,,,,,,,,,,,,,,,,,,,,1,,Service sector,Corporation,General,A (1-5 employees),One,,,,,Mr.,Allan,W.,Kidd,,President,DESIGNATED VOTING REP.,allankidd@live.ca,Allan,,,N,,,Mr.,Allan,W.,Kidd,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,355,
Temporary Directory,IGB Automotive Ltd.,IGB Automotive Ltd.,IGB Automotive Ltd.,3196,Active,Member,Automotive Seat Heaters,Org,,3439,11820,,,Y,Automotive Seat Heaters,3090 Marentette Avenue,,,N8X 4G2,Windsor,Ontario,Canada,(519) 250-5777,,(519) 250-5616,,N,,,http://www.igbauto.com,info@igbauto.com,,,,3090 Marentette Avenue,,,N8X 4G2,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,10/6/2000,7/28/1999,,,,,Corporation,,N,N,N,N,,,,,,,,,,,,,,,0,,Manufacturing,Corporation,General,D (51-100 employees),3,,,,,Mr.,Tom,,Fortushniok,,V.P. North American Operations,DESIGNATED VOTING REP.,tfortushniok@igbauto.com,Tom,,,N,,,Mr.,Tom,,Fortushniok,,V.P. North American Operations,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,356,
Temporary Directory,Ikon E.D.M. Services Inc.,Ikon E.D.M. Services Inc.,Ikon E.D.M. Services Inc.,3128,Active,Member,Mould Makers,Org,,3350,11762,,,Y,Mould Makers,3232 Grand Marais Road East,,,N8W 1W6,Windsor,Ontario,Canada,(519) 945-4756,,(519) 945-6124,,N,,,http://www.ikon-edm.com,tjohnston@ikon-edm.com,,,,3232 Grand Marais Road East,,,N8W 1W6,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,7/7/2000,2/28/2000,41442 - John Merwin,Oct. 2000,,,,,N,N,N,N,,,,,,,,,,,,,,,0,,Manufacturing,Corporation,General,A (1-5 employees),One,Group Benefits - Merwin,,,,Mr.,Todd,,Johnston,,President/CEO,DESIGNATED VOTING REP.,tjohnston@ikon-edm.com,Todd,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,
Temporary Directory,Impact Staffing Inc.,Impact Staffing Inc.,Impact Staffing Inc.,1635,Active,Member,Employment Agencies,Org,,742,11059,,,Y,Employment Agencies,1 Hanna Street West,,,N8X 1C7,Windsor,Ontario,Canada,(519) 972-8932,,(519) 972-8128,,N,(888) 972-8932,,http://www.impact-staffing.com,staff@impact-staffing.com,,,,1 Hanna Street West,,,N8X 1C7,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,11/18/1994,10/1/1994,,,,,,,,,,,,,,,,,,,,,,,,,0,,Service sector,Corporation,General,A (1-5 employees),One,Office Supplies,,,,Ms.,Rita,,Olivito,,President,DESIGNATED VOTING REP.,rolivito@impact-staffing.com,Rita,,,N,,,Ms.,Rita,,Olivito,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,358,
Temporary Directory,In The Dog's House Inc.,In The Dog's House Inc.,In The Dog's House Inc.,5033,Active,Member,Pet Grooming,Org,,5904,13594,,,Y,Pet Grooming,5540 Wyandotte Street East,,,N8S 1M1,Windsor,Ontario,Canada,(519) 948-9890,,(519) 948-9890,,N,,,http://www.inthedoghouse.ca,inthedogshouse@sympatico.ca,,,,5540 Wyandotte Street East,,,N8S 1M1,Windsor,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,12/7/2007,10/1/2007,71091 - David Seeley,Jan-08,,,Corporation,,,,21325621,,,,,,,,,,,,,,,,0,,Service sector,Corporation,General,A (1-5 employees),One,"Group Benefits - Seeley, TD Merchant Services",,,,Ms.,Elizabeth,,Bailey,,President,DESIGNATED VOTING REP.,ebailey@xplornet.com,,,,N,,,Ms,Heather,,Bailey,,Secretary/Treasurer,Miscellaneous Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,359,
Temporary Directory,IndCom Leasing Inc.,IndCom Leasing Inc.,IndCom Leasing Inc.,5265,Active,Member,Equipment Lease / Financing,Org,,6311,13832,,,Y,Equipment Lease / Financing,5061 Ure Street,,,N0R 1L0,Oldcastle,Ontario,Canada,(519) 737-0020,,(519) 737-0030,,N,(866) 613-6274,,http://www.indcomleasing.com,info@indcomleasing.com,,,,5061 Ure Street,,,N0R 1L0,Oldcastle,ON,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,4/28/2009,2/28/2003,,,,,Corporation,25-May-09,29-May-09,,,,,,,,,,,,,,26-May-09,,,,0,,Finance/Insurance,Corporation,General,B (6-15 employees),One,,,,,Mr.,John,R,Funnell,,President,DESIGNATED VOTING REP.,jfunnell@indcomleasing.com,,,,N,,,Mr.,John,R,Funnell,,President,DESIGNATED VOTING REP.,,,,,,,,,,,,,,,,,,,,,,,,,,360,
